CMS,Brand SKU Code,Article Type-SAP,HOB SKU Code,Variant,EAN/UPC,Product Title- Simple,Product Description- Variant,Brand Name,Gender,Main Category,Subcategory,Merchandise Categories,MC-Code,Product Type,Range,Formulation,Finish,Coverage,Skin Tone,Skin Type,SPF,Hair Type,Scalp Type,Variant Type,Pack of,Shade,Brand Color,Size(in numbers),Size(unit),Product Details,Bullet point - highlights,How to Use,Key Ingredients,Product Description - Long,Concern 1,Concern 2 (if any),Concern 3 (if any),Concern 4 (if any),Concern 5 (if any),Concern 6 (if any),Concern 7 (if any),Concern 8 (if any),Concern 9 (if any),Concern 10 (if any),Attribute 1,Attribute 2 (if any),Attribute 3 (if any),Attribute 4 (if any),Attribute 5 (if any),Attribute 6 (if any),Attribute 7 (if any),Attribute 8 (if any),Attribute 9 (if any),Attribute 10 (if any),MRP,HSN,Shelf Life,Manufacture Info,Country Of origin,Image-1(front Image),Image-2,Image-3,Image-4,Image-5,,,,,
,2278503,ZHOD,3000067,3000067001,3614222333173, Beyond Forever Deodorant Spray, Beyond Forever Deodorant Spray-150-ml,David Beckham,Men,BATH & BODY,FRAGRANCE,DEODORANT,H10301001,"ROLL ON, SPRAY",,,,,,,,,,,,,,150,ml,,,Spray on pulse points: behind the ears and on your wrists.,,"The spicy top note features vibrant nutmeg and a fresh hint of elemi and bergamot. 
The heart brings masculinity through a violet note, while everlasting flower gives a unique signature. 
Fresh fougere balances the accord and the drydown conveys mystery and elegance in the woody accord.
The everlasting flower is the best ingredient to express David Beckham’s mindset; once picked, the flowers of this unique plant do not die.",,,,,,,,,,,,,,,,,,,,,399,33072000,60,"Coty 14, Rue Du 4 Septembre, 75002, Paris, France",France,https://www.dropbox.com/s/r7ugjupygkhgvtd/2278503a.jpg?dl=0,https://www.dropbox.com/s/8xdqvu2anqza2dq/2278503.jpg?dl=0,,,,,,,,
,2278544,ZHOD,3000068,3000068001,3614220770413, Beyond Legend Deodorant Spray, Beyond Legend Deodorant Spray-150-ml,David Beckham,Men,BATH & BODY,FRAGRANCE,DEODORANT,H10301001,"ROLL ON, SPRAY",,,,,,,,,,,,,,150,ml,,,Spray on pulse points: behind the ears and on your wrists.,,"Opening on a refreshing mojito accord, the fragrance immediately delights the senses.
 In the heart, a vibrant burst of black pepper, combined with the assertive masculinity of cedar wood and geranium.
",,,,,,,,,,,,,,,,,,,,,399,33072000,60,"Coty 14, Rue Du 4 Septembre, 75002, Paris, France",France,https://www.dropbox.com/s/b8nyc3h6fxdtmmy/2278544.jpg?dl=0,,,,,,,,,
,2278551,ZHOD,3000069,3000069001,3607342532274, The Essence Deodorant Spray, The Essence Deodorant Spray-150-ml,David Beckham,Men,BATH & BODY,FRAGRANCE,DEODORANT,H10301001,"ROLL ON, SPRAY",,,,,,,,,,,,,,150,ml,,,Spray on pulse points: behind the ears and on your wrists.,,"Opening on a refreshing mojito accord, the fragrance immediately delights the senses.
 In the heart, a vibrant burst of black pepper, combined with the assertive masculinity of cedar wood and geranium.",,,,,,,,,,,,,,,,,,,,,399,33072000,60,"Coty 14, Rue Du 4 Septembre, 75002, Paris, France",France,https://www.dropbox.com/s/y3qq7yqa56cg74j/2278551a.jpg?dl=0,https://www.dropbox.com/s/qhsn7skzs627myv/2278551.jpg?dl=0,,,,,,,,
,2788462,ZHOD,3000070,3000070001,3607342292192, Homme Eau de Toilette, Homme Eau de Toilette-75-ml,David Beckham,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,75,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Romarin, Pink Grapefruit, Sichuan Pepper; Heart Notes - Cashmere Wood, Leather, Black Dahlia; Base Notes - Mahogany Wood, Patchouli, Skin Musk","Wet citrus, spicy ginger and black pepper open the fragrance. A signature heart of aromatic rosemary, sumptuous leather and cashmere wood. The fragrance finishes with deep patchouli and sueded musk.
Features
 Olfactory Family - Woody Citrus
Top Notes - Romarin, Pink Grapefruit, Sichuan Pepper; Heart Notes - Cashmere Wood, Leather, Black Dahlia; Base Notes - Mahogany Wood, Patchouli, Skin Musk",,,,,,,,,,,,,,,,,,,,,2900,33030090,60,"Coty 14, Rue Du 4 Septembre, 75002, Paris, France",France,https://www.dropbox.com/s/vz157id1alh7dhz/2788462.jpg?dl=0,https://www.dropbox.com/s/qjxtek7nykwfm3k/2788462-a.jpg?dl=0,https://www.dropbox.com/s/tkugqb0ar4kjs0w/2788462.jpg?dl=0,https://www.dropbox.com/s/pll88f3drreph2p/2788462%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/hg4k41asf9lppjt/2788462%20ST%20%282%29.jpg?dl=0,,,,,
,2777822,ZHOD,3000071,3000071001,3607349938079, Classic Blue Eau de Toilette, Classic Blue Eau de Toilette-90-ml,David Beckham,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,90,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Grapefruit, Pineapple, Violet Leaves; Heart Notes - Clary Sage, Geranium, Apple; Base Notes - Cashmeran, Moss, Patchouli","The composition is bolder than the original, starting with fresh accords of pineapple, grapefruit and violet leaf. The heart consists of geranium, clary sage and apple, laid on the dense woody base of cashmere, patchouli and moss.
Features
 Olfactory Family - Citrus Woody Fougere
Top Notes - Grapefruit, Pineapple, Violet Leaves; Heart Notes - Clary Sage, Geranium, Apple; Base Notes - Cashmeran, Moss, Patchouli",,,,,,,,,,,,,,,,,,,,,2900,33030090,60,"Coty 14, Rue Du 4 Septembre, 75002, Paris, France",France,https://www.dropbox.com/s/qi11geucr2lz4iz/2777822.jpg?dl=0,https://www.dropbox.com/s/q4hoinmh8ppp3f0/2777822-a.jpg?dl=0,https://www.dropbox.com/s/wp8l09kqignr26h/2777822.jpg?dl=0,https://www.dropbox.com/s/8apcfamdzz0rey8/2777822%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/gkdiq2gp7f3otp2/2777822%20ST%20%282%29.jpg?dl=0,,,,,
,2270207,ZHOD,3000072,3000072001,3607346571071, Classic Eau de Toilette, Classic Eau de Toilette-90-ml,David Beckham,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,90,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Gin Tonic Accord, Lime Galbanum; Heart Notes - Cypress Orpur, Nutmeg, Fresh Mint; Base Notes - Texas Cedarwood, Ambermax, Vetiver","Inspired by David’s flawless, self-assured style, Classic has an ultra-modern signature.

A fizzy mix of gin tonic accord, lime and galbanum gives the fragrance an initial burst of effervescent freshness. From this emerges a spicy yet crisp body of cypress, nutmeg and mint that entices the senses. Finally, in the drydown, a blend of warm woody notes and addictive ambermax adds a refined elegance.
Features
 Olfactory Family - Woody Aromatic
Top Notes - Gin Tonic Accord, Lime Galbanum; Heart Notes - Cypress Orpur, Nutmeg, Fresh Mint; Base Notes - Texas Cedarwood, Ambermax, Vetiver",,,,,,,,,,,,,,,,,,,,,2900,33030090,60,"Coty 14, Rue Du 4 Septembre, 75002, Paris, France",France,https://www.dropbox.com/s/tg1v6ifdoc46s75/2270207.jpg?dl=0,https://www.dropbox.com/s/i01xxsyia7ngrv7/2270207.jpg?dl=0,https://www.dropbox.com/s/04oww93y4umh0eu/2270207-A.jpg?dl=0,https://www.dropbox.com/s/6ouhghcr95mjwnn/2270207%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/0cvdim6ffmoudm0/2270207%20ST%20%282%29.jpg?dl=0,,,,,
,2997390,ZHOD,3000073,3000073001,3614223627042, Respect Eau de Toilette, Respect Eau de Toilette-90-ml,David Beckham,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,90,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Grapefruit, Watermelon, Pink Pepper; Heart Notes - Cardamom, Lavendin, Basil; Base Notes - Vetiver, Patchouli, Moss","Its open with grapefruit, watermelon and pink pepper, middle are lavender, basil and cardamom, base are vetiver, patchouli and oakmoss.
Features
 Olfactory Family - Woody Aromatic
Top Notes - Grapefruit, Watermelon, Pink Pepper; Heart Notes - Cardamom, Lavendin, Basil; Base Notes - Vetiver, Patchouli, Moss",,,,,,,,,,,,,,,,,,,,,2900,33030090,60,"Coty 14, Rue Du 4 Septembre, 75002, Paris, France",France,https://www.dropbox.com/s/ih0jbjfoymfxfaz/2997390.jpg?dl=0,https://www.dropbox.com/s/ox7fw244hd7rxnz/2997390.jpg?dl=0,https://www.dropbox.com/s/889oc29uenmax7g/2997390-A.jpg?dl=0,https://www.dropbox.com/s/f4dpw60ziifqcnw/2997390%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/tto7ealjpxaezzf/2997390%20ST%20%282%29.jpg?dl=0,,,,,
,5000039,ZHOD,3000074,3000074001,5012874248872, Intimately Man Eau de Toilette, Intimately Man Eau de Toilette-75-ml,David Beckham,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,75,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Grapefruit, Bergamot, Spicy Cardamom; Heart Notes - Violet, Star Anis, Nutmeg; Base Notes - Sandalwood, Patchouli, Amber","Stimulating top notes of bergamot, tangy grapefruit zest and cooling cardamom. Spicy, nutmeg, star anise and violet form the scent heart. A vigorous fusion of sandalwood, patchouli and amber in the ultra masculine dry-down.
Features
 Olfactory Family - Woody Aromatic Fougere
Top Notes - Grapefruit, Bergamot, Spicy Cardamom; Heart Notes - Violet, Star Anis, Nutmeg; Base Notes - Sandalwood, Patchouli, Amber",,,,,,,,,,,,,,,,,,,,,2900,33030090,60,"Coty 14, Rue Du 4 Septembre, 75002, Paris, France",France,https://www.dropbox.com/s/y0810ompt5n1op9/5000039.jpg?dl=0,https://www.dropbox.com/s/ohq4muxdgh03fn1/5000039-a.jpg?dl=0,https://www.dropbox.com/s/21rzhpxwmohesng/5000039.jpg?dl=0,https://www.dropbox.com/s/f2fgcvvohhgrf6t/5000039%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/2ykwrz3tidkhmjx/5000039%20ST%20%282%29.jpg?dl=0,,,,,
,2789095,ZHOD,3000075,3000075001,3607342532045, Essence Eau de Toilette, Essence Eau de Toilette-75-ml,David Beckham,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,75,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Grapefruit, Violet Leaves, Lavender; Heart Notes - Cardamon Oil, Pineapple, Apple; Base Notes - Patchouli, Cashmeran, Tonka Bean","Zesty grapefruit, luminous violet leaves and sparkling lavender open the fragrance. An addictive heart of juicy pineapple, crisp apple and fresh cardamom follows. The fragrance finishes with sensual tonka bean, warm cashmeran and masculine patchouli.
Features
 Olfactory Family - Aromatic Citrus
Top Notes - Grapefruit, Violet Leaves, Lavender; Heart Notes - Cardamon Oil, Pineapple, Apple; Base Notes - Patchouli, Cashmeran, Tonka Bean",,,,,,,,,,,,,,,,,,,,,2900,33030090,60,"Coty 14, Rue Du 4 Septembre, 75002, Paris, France",France,https://www.dropbox.com/s/9oowzhjk1h3krqh/2789095.jpg?dl=0,https://www.dropbox.com/s/ovpjbxv15zbkv11/2789095_A.jpg?dl=0,https://www.dropbox.com/s/22lqqqb8kb3sskq/2789095%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/wbktu4rcv81mgkm/2789095%20ST%20%282%29.jpg?dl=0,,,,,,
,5000070,ZHOD,3000076,3000076001,5012874322015, Instinct Eau de Toilette, Instinct Eau de Toilette-75-ml,David Beckham,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,75,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Bergamot, grapefruit and mandarin leaf; Heart Notes - pimento, . vibrant star anise, spiced with cardamom; Base Notes - Haitian vetiver, patchouli and classic white amber.","Contemporary top notes of bergamot, grapefruit and mandarin leaf. A fragrant heart warmed with pimento. vibrant star anise, spiced with cardamom. A primal, sensual base of Haitian vetiver, patchouli and classic white amber.
Features
 Olfactory Family - Aromatic Fougere
Top Notes - Bergamot, grapefruit and mandarin leaf; Heart Notes - pimento, . vibrant star anise, spiced with cardamom; Base Notes - Haitian vetiver, patchouli and classic white amber.",,,,,,,,,,,,,,,,,,,,,2900,33030090,60,"Coty 14, Rue Du 4 Septembre, 75002, Paris, France",France,https://www.dropbox.com/s/xks4tax4ncnbosh/5000070-a.jpg?dl=0,https://www.dropbox.com/s/fp5gkyw3f4s1iz8/5000070.jpg?dl=0,https://www.dropbox.com/s/a8chvus32e7luvl/5000070%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/t1zhf0hb7rfl7xs/5000070%20ST%20%282%29.jpg?dl=0,,,,,,
,2779764,ZHOD,3000077,3000077001,3614220770819, Beyond Eau de Toilette, Beyond Eau de Toilette-90-ml,David Beckham,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,90,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Grapefruit and Cardamom; Heart Notes - Cedar, geranium and black pepper; Base Notes - Vanilla, patchouli and leather","Opening on a refreshing mojito accord, the fragrance immediately delights the senses. An invigorating hit of spicy cardamom and zesty grapefruit adds dynamic sophistication. In the heart, a vibrant burst of black pepper, combined with the assertive masculinity of cedar wood and geranium. This melts into an intense and textured trail; magnetic patchouli is blended with warm tones of vanilla and leather to confer a strong, charismatic signature.
Features
 Olfactory Family - Woody Spicy
Top Notes - Grapefruit and Cardamom; Heart Notes - Cedar, geranium and black pepper; Base Notes - Vanilla, patchouli and leather",,,,,,,,,,,,,,,,,,,,,2900,33030090,60,"Coty 14, Rue Du 4 Septembre, 75002, Paris, France",France,https://www.dropbox.com/s/jyfohmdda9y209d/2779764.jpg?dl=0,https://www.dropbox.com/s/zgvuydtr6ellydo/2779764%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/r15kutmktkzb7fb/2779764%20ST%20%282%29.jpg?dl=0,,,,,,,
,2278500,ZHOD,3000078,3000078001,3614222333050, Beyond Forever Eau de Toilette, Beyond Forever Eau de Toilette-90-ml,David Beckham,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,90,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Nutmeg, Bergamot; Heart Notes - Violet Flower; Base Notes - Vetiver And Patchouli","The spicy top note features vibrant nutmeg and a fresh hint of elemi and bergamot. 
The heart brings masculinity through a violet note, while everlasting flower gives a unique signature. 
Fresh fougere balances the accord and the drydown conveys mystery and elegance in the woody accord.
The everlasting flower is the best ingredient to express David Beckham’s mindset; once picked, the flowers of this unique plant do not die.
Features
 Olfactory Family - Woody Aromatic
Top Notes - Nutmeg, Bergamot; Heart Notes - Violet Flower; Base Notes - Vetiver And Patchouli",,,,,,,,,,,,,,,,,,,,,2900,33030090,60,"Coty 14, Rue Du 4 Septembre, 75002, Paris, France",France,https://www.dropbox.com/s/kpfcyg1o6unvjme/2278500_A.jpg?dl=0,https://www.dropbox.com/s/37no085slw5ftmq/2278500_B.jpg?dl=0,https://www.dropbox.com/s/shbt8lfqhdxpufg/2278500%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/3qgiqa2kux1t0a9/2278500%20ST%20%282%29.jpg?dl=0,,,,,,
,2557521,ZHOD,3000079,3000079001,3614224677855, Inspired by Respect M Eau de Toilette, Inspired by Respect M Eau de Toilette-40-ml,David Beckham,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,40,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Bergamot, grapefruit, lavender; Heart Notes - Cardamom, clove leaves, pineapple; Base Notes - Cedar wood, iris root, amber Xtreme","Inspired by Respect opens with an invigorating citrus blend of zesty bergamot notes and grapefruit, enhanced with an aromatic scent of lavender. This evolves into a spicy, masculine heart of warm cardamom notes and clove leaf aspects, lifted by a juicy hint of pineapple
Olfactory family - Woody Spicy
Top notes: bergamot, grapefruit, lavender
Heart notes: cardamom, clove leaves, pineapple
Base notes: cedar wood, iris root, amber Xtreme
Features
 Olfactory Family - Woody, Spicy
Top Notes - Bergamot, grapefruit, lavender; Heart Notes - Cardamom, clove leaves, pineapple; Base Notes - Cedar wood, iris root, amber Xtreme",,,,,,,,,,,,,,,,,,,,,1500,33030090,60,"Coty 14, Rue Du 4 Septembre, 75002, Paris, France",France,https://www.dropbox.com/s/7yquzve2xi5bcna/2557521.jpg?dl=0,https://www.dropbox.com/s/wha91z8ts3dwlpg/2557521-A.jpg?dl=0,https://www.dropbox.com/s/vek307f5l446mej/2557521%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/sryc17sojsz61xr/2557521%20ST%20%282%29.jpg?dl=0,,,,,,
,269205,ZHOD,3000080,3000080001,3607346373798, Blue Deodorant Spray, Blue Deodorant Spray-150-ml,Nautica,Men,BATH & BODY,FRAGRANCE,DEODORANT,H10301001,"ROLL ON, SPRAY",,,,,,,,,,,,,,150,ml,,,Spray on pulse points: behind the ears and on your wrists.,,"A new adventure for the senses. Anchored by musk and sandalwood, this energetic scent offers hints of basil, pineapple and jasmine, creating a thrilling infusion that captures the energy of the deep blue sea. 1.7 fl oz.",,,,,,,,,,,,,,,,,,,,,399,33072000,60,"Coty,14 Rue Du 4 Septembre, 750002 Paris, France",France,https://www.dropbox.com/s/6ksdmocuwqy1rw9/269205.jpg?dl=0,https://www.dropbox.com/s/jtq79tcprbi5epl/269205.jpg?dl=0,,,,,,,,
,269206,ZHOD,3000081,3000081001,3607346373835, Classic Man Deodorant Spray, Classic Man Deodorant Spray-150-ml,Nautica,Men,BATH & BODY,FRAGRANCE,DEODORANT,H10301001,"ROLL ON, SPRAY",,,,,,,,,,,,,,150,ml,,,Spray on pulse points: behind the ears and on your wrists.,,"Classic-Top: Lemon, Lavender,Dewy Green Accord; MID: Freesia,Jasmine,Carnation; Base:Cedarwood,Musk,Amber.",,,,,,,,,,,,,,,,,,,,,399,33072000,60,"Coty,14 Rue Du 4 Septembre, 750002 Paris, France",France,https://www.dropbox.com/s/fetzx5jl8c335ps/269206.jpg?dl=0,https://www.dropbox.com/s/ud9t3n1tukvb52j/269206.jpg?dl=0,,,,,,,,
,2777130,ZHOD,3000082,3000082001,3614221650707, Voyage Man Sport Deodorant Spray, Voyage Man Sport Deodorant Spray-150-ml,Nautica,Men,BATH & BODY,FRAGRANCE,DEODORANT,H10301001,"ROLL ON, SPRAY",,,,,,,,,,,,,,150,ml,,,Spray on pulse points: behind the ears and on your wrists.,,"Nautica Voyage Sport captures the mind, body and heart it takes to endure and push beyond one’s own limits. The new fragrance speaks to the man with a competitive spirit, who commits to every task. The fragrance is a Fresh Woody Fougere, opening with a Sea Spray Accord and energy coming from Citrus Zest and Coriander. The freshness of the heart is made up of Palm Leaves, Green Peppercorn and Apple. The signature drydown comes from Brazil Wood and Vetiver.",,,,,,,,,,,,,,,,,,,,,399,33072000,60,"Coty,14 Rue Du 4 Septembre, 750002 Paris, France",France,https://www.dropbox.com/s/wnd6ibh2zecag08/2777130.jpg?dl=0,https://www.dropbox.com/s/txi2u3mut3121db/2777130.jpg?dl=0,,,,,,,,
,2277958,ZHOD,3000083,3000083001,3607346373873, Voyage Man Deodorant Spray, Voyage Man Deodorant Spray-150-ml,Nautica,Men,BATH & BODY,FRAGRANCE,DEODORANT,H10301001,"ROLL ON, SPRAY",,,,,,,,,,,,,,150,ml,,,Spray on pulse points: behind the ears and on your wrists.,,"For a man setting sail on his own heroic journey, capturing his adventurous spirit as he navigates his endeavors with precision and passion. This fragrance is anchored by a rich fusion of dewy moss and refined woody amber.",,,,,,,,,,,,,,,,,,,,,399,33072000,60,"Coty,14 Rue Du 4 Septembre, 750002 Paris, France",France,https://www.dropbox.com/s/qeuoh197dkjajzf/2277958.jpg?dl=0,,,,,,,,,
,2279143,ZHOD,3000084,3000084001,3614223930975, Sail Deodorant Spray, Sail Deodorant Spray-150-ml,Nautica,Men,BATH & BODY,FRAGRANCE,DEODORANT,H10301001,"ROLL ON, SPRAY",,,,,,,,,,,,,,150,ml,,,Spray on pulse points: behind the ears and on your wrists.,,"Notes of Orange Zest, Bergamot, Blue Cyprus, and Sandalwood make an Aquatic Fougere Woody scent.
Energetic, Enthusiastic, Endless for day and night. Long lasting Aquatic Fougere Woody scent",,,,,,,,,,,,,,,,,,,,,399,33072000,60,"Coty,14 Rue Du 4 Septembre, 750002 Paris, France",France,https://www.dropbox.com/s/8fl6esyy2e9zy1a/2279143.jpg?dl=0,https://www.dropbox.com/s/otdyv5hus0wqs4u/2279143.JPG?dl=0,,,,,,,,
,250802,ZHOD,3000085,3000085001,3412242508027, Blue Eau de Toilette, Blue Eau de Toilette-100-ml,Nautica,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,100,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Basil,Ozone, Bergamot; Heart Notes - Jasmine, Water Lily, Water Violet; Base Notes - Musk, Sandalwood, Cedarwood","A new adventure for the senses. Anchored by musk and sandalwood, this energetic scent offers hints of basil, pineapple and jasmine, creating a thrilling infusion that captures the energy of the deep blue sea. 1.7 fl oz.
Features
 Olfactory Family - Fougere Aqueous Woody
Top Notes - Basil,Ozone, Bergamot; Heart Notes - Jasmine, Water Lily, Water Violet; Base Notes - Musk, Sandalwood, Cedarwood",,,,,,,,,,,,,,,,,,,,,2150,33030090,60,"Coty,14 Rue Du 4 Septembre, 750002 Paris, France",France,https://www.dropbox.com/s/g3yrs53p69fztf0/250802.jpg?dl=0,https://www.dropbox.com/s/8llmd23spo44vni/250802%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/3jhwaqcy67e2dfu/250802%20ST%20%282%29.jpg?dl=0,,,,,,,
,251053,ZHOD,3000086,3000086001,3661163904016, Classic Man Eau de Toilette, Classic Man Eau de Toilette-100-ml,Nautica,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,100,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Lemon, Lavender, Dewy Green Accrord; Heart Notes - Freesia, Jasmine, Carnation; Base Notes - Cedarwood, Musk, Amber","Nautica Classic EDT for men is for the seafarer in you. Spray on for a taste of salty surf, the tangy scent of the sea and golden sunshine. With citrusy and bergamot top notes, sage and rose heart notes and ambrosia, musk and sandalwood base notes, the fragrance exudes an unmistakable sensual masculinity.
Features
 Olfactory Family - Fougere Aqueous Fruity
Top Notes - Lemon, Lavender, Dewy Green Accrord; Heart Notes - Freesia, Jasmine, Carnation; Base Notes - Cedarwood, Musk, Amber",,,,,,,,,,,,,,,,,,,,,2150,33030090,60,"Coty,14 Rue Du 4 Septembre, 750002 Paris, France",France,https://www.dropbox.com/s/51aqcag3jcbf70x/251053.jpg?dl=0,https://www.dropbox.com/s/a26t5e2a5e8q7ad/251053.jpg?dl=0,https://www.dropbox.com/s/ez2oyk2uwomx2k4/251053-A.jpg?dl=0,https://www.dropbox.com/s/a6jqd4ycanfgcun/251053%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/9r8zp4yjxwv19bp/251053%20ST%20%282%29.jpg?dl=0,,,,,
,251061,ZHOD,3000087,3000087001,31655531908, Voyage Man Eau de Toilette, Voyage Man Eau de Toilette-100-ml,Nautica,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,100,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Green Apple, Green Leaf; Heart Notes - Drenched Mimosa, Sailcloth Accord, Water Lotus; Base Notes - Musk, Woody Ambery, Cedarwood, Musk","For a man setting sail on his own heroic journey, capturing his adventurous spirit as he navigates his endeavors with precision and passion. This fragrance is anchored by a rich fusion of dewy moss and refined woody amber.
Features
 Olfactory Family - Fresh, Aquatic, Fougere
Top Notes - Green Apple, Green Leaf; Heart Notes - Drenched Mimosa, Sailcloth Accord, Water Lotus; Base Notes - Musk, Woody Ambery, Cedarwood, Musk",,,,,,,,,,,,,,,,,,,,,3050,33030090,60,"Coty,14 Rue Du 4 Septembre, 750002 Paris, France",France,https://www.dropbox.com/s/ucss2iyo4sjdjd6/251061.jpg?dl=0,https://www.dropbox.com/s/yw3lzjdyjibee22/251061.jpg?dl=0,https://www.dropbox.com/s/umwpgdogr64c19t/251061-A.JPG?dl=0,https://www.dropbox.com/s/bgcp5orzxhzlgf9/251061%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/l4xkg75hvr20fk9/251061%20ST%20%282%29.jpg?dl=0,,,,,
,2264472,ZHOD,3000088,3000088001,3607348938230, Voyage N-83 Eau de Toilette, Voyage N-83 Eau de Toilette-100-ml,Nautica,Men,BATH & BODY,FRAGRANCE,EAU DE TOILETTE,H10301003,0,,,,,,,,,,,,,,100,ml,,,Spray on pulse points: behind the ears and on your wrists.,"Top Notes - Aquaspace Accord,Petit Grain, Spearmint Nanah; Heart Notes - Cardamon, Lavender, Nutmeg; Base Notes - Cedarwood, Sandalwood, Musk","For a man setting sail on his own heroic journey, capturing his adventurous spirit as he navigates his endeavors with precision and passion. This fragrance is anchored by a rich fusion of dewy moss and refined woody amber.Fresh Aromatic Woody
Features
 Olfactory Family - Fresh, Aromatic, Woody
Top Notes - Aquaspace Accord,Petit Grain, Spearmint Nanah; Heart Notes - Cardamon, Lavender, Nutmeg; Base Notes - Cedarwood, Sandalwood, Musk",,,,,,,,,,,,,,,,,,,,,3050,33030090,60,"Coty,14 Rue Du 4 Septembre, 750002 Paris, France",France,https://www.dropbox.com/s/5o04hpzirr8l778/2264472.jpg?dl=0,https://www.dropbox.com/s/lkhvjhxn9tnkfar/2264472-a.jpg?dl=0,https://www.dropbox.com/s/yfi8svs2ifmggvg/2264472.jpg?dl=0,https://www.dropbox.com/s/gmgg5eb6gewpr7k/2264472%20ST%20%281%29.jpg?dl=0,https://www.dropbox.com/s/n0ggao7wmhx4lty/2264472%20ST%20%282%29.jpg?dl=0,,,,,
